company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,departure_delay,ground_time_pressure,scheduled_flight_duration,ground_time_diff,total_pax,children_count,stroller_users,lap_child_count,ssr_count,Hot Transfer,checked_bags,transfer_bags,load_factor,transfer_bag_ratio,difficulty_score,daily_rank,difficulty_class
OO,5737,2025-08-13,ORD,OMA,2025-08-13 21:12:00+00:00,2025-08-13 23:00:00+00:00,2025-08-13 21:19:00+00:00,2025-08-13 22:51:00+00:00,76,ERJ-175,Express,47,74,34,7.0,-13,108.0,13,50,2,0,1,1.0,3,1,21,0.6578947368421053,0.9545454545454546,3.3295707223827278,273.0,Medium
G7,4552,2025-08-03,ORD,DAY,2025-08-03 21:30:00+00:00,2025-08-03 23:58:00+00:00,2025-08-03 21:23:00+00:00,2025-08-03 23:27:00+00:00,50,CRJ-550,Express,74,57,29,-7.0,-45,148.0,45,44,0,0,0,1.0,0,0,32,0.88,1.0,3.5817892444295527,78.0,Difficult
G7,4476,2025-08-07,ORD,CAE,2025-08-07 13:55:00+00:00,2025-08-07 17:00:00+00:00,2025-08-07 15:00:00+00:00,2025-08-07 17:59:00+00:00,50,CRJ-550,Express,110,209,29,65.0,-81,185.0,81,55,1,0,0,4.0,2,35,8,1.0,0.18604651162790697,2.9164011475309772,472.0,Easy
G7,4482,2025-08-02,ORD,TUL,2025-08-02 15:35:00+00:00,2025-08-02 17:35:00+00:00,2025-08-02 15:34:00+00:00,2025-08-02 17:22:00+00:00,50,CRJ-550,Express,40,51,29,-1.0,-11,120.0,11,52,1,0,0,0.0,4,4,38,1.0,0.9047619047619048,3.5596995143048975,195.0,Medium
OO,5557,2025-08-12,ORD,OKC,2025-08-12 09:15:00+00:00,2025-08-12 11:54:00+00:00,2025-08-12 09:31:00+00:00,2025-08-12 11:55:00+00:00,76,ERJ-175,Express,73,63,34,16.0,-39,159.0,39,81,2,0,1,1.0,3,12,27,1.0,0.6923076923076923,3.3776898191840505,154.0,Medium
UA,2683,2025-08-11,ORD,SAN,2025-08-11 14:06:00+00:00,2025-08-11 16:28:00+00:00,2025-08-11 14:02:00+00:00,2025-08-11 16:11:00+00:00,166,B737-800,Mainline,95,114,51,-4.0,-44,142.0,44,188,4,0,3,4.0,5,67,22,1.0,0.24719101123595505,3.047207048230547,410.0,Medium
OO,5557,2025-08-13,ORD,OKC,2025-08-13 09:15:00+00:00,2025-08-13 11:54:00+00:00,2025-08-13 09:12:00+00:00,2025-08-13 11:34:00+00:00,76,ERJ-175,Express,73,87,34,-3.0,-39,159.0,39,86,3,2,1,0.0,7,6,44,1.0,0.88,3.565969684022055,130.0,Difficult
YX,3716,2025-08-13,ORD,CMH,2025-08-13 18:20:00+00:00,2025-08-13 20:57:00+00:00,2025-08-13 18:27:00+00:00,2025-08-13 20:43:00+00:00,76,ERJ-175,Express,47,53,34,7.0,-13,157.0,13,84,3,0,0,0.0,0,21,33,1.0,0.6111111111111112,3.2444403751856603,311.0,Medium
UA,1616,2025-08-04,ORD,GRR,2025-08-04 18:20:00+00:00,2025-08-04 20:35:00+00:00,2025-08-04 18:21:00+00:00,2025-08-04 20:28:00+00:00,179,B737-900,Mainline,88,85,56,1.0,-32,135.0,32,161,7,2,1,5.0,0,8,89,0.8994413407821229,0.9175257731958762,3.8565259089692874,9.0,Difficult
YX,3440,2025-08-15,ORD,YYZ,2025-08-15 07:04:00+00:00,2025-08-15 09:58:00+00:00,2025-08-15 06:59:00+00:00,2025-08-15 09:42:00+00:00,76,ERJ-175,Express,539,544,42,-5.0,-497,174.0,497,72,0,0,1,2.0,3,22,18,0.9473684210526315,0.45,3.0292408045858767,422.0,Easy
OO,5836,2025-08-10,ORD,TYS,2025-08-10 10:35:00+00:00,2025-08-10 13:21:00+00:00,2025-08-10 12:06:00+00:00,2025-08-10 14:44:00+00:00,50,CRJ-550,Express,45,39,29,91.0,-16,166.0,16,53,1,0,0,0.0,2,15,16,1.0,0.5161290322580645,3.093121344640622,385.0,Medium
OO,5493,2025-08-06,ORD,ATW,2025-08-06 11:05:00+00:00,2025-08-06 12:18:00+00:00,2025-08-06 10:58:00+00:00,2025-08-06 12:08:00+00:00,50,CRJ-200,Express,104,107,29,-7.0,-75,73.0,75,54,2,0,0,0.0,0,18,31,1.0,0.6326530612244898,3.248973903179046,273.0,Medium
UA,1775,2025-08-10,ORD,FLL,2025-08-10 10:45:00+00:00,2025-08-10 15:03:00+00:00,2025-08-10 10:44:00+00:00,2025-08-10 14:52:00+00:00,179,B737-MAX9,Mainline,75,101,56,-1.0,-19,258.0,19,246,19,5,2,3.0,3,71,28,1.0,0.2828282828282828,3.314579599325983,225.0,Medium
UA,2653,2025-08-05,ORD,RDU,2025-08-05 10:52:00+00:00,2025-08-05 13:59:00+00:00,2025-08-05 10:46:00+00:00,2025-08-05 14:03:00+00:00,179,B737-MAX9,Mainline,69,64,56,-6.0,-13,187.0,13,187,7,0,0,3.0,3,55,46,1.0,0.45544554455445546,3.2987269666355026,285.0,Medium
G7,4552,2025-08-15,ORD,DAY,2025-08-15 21:30:00+00:00,2025-08-15 23:58:00+00:00,2025-08-15 21:35:00+00:00,2025-08-16 00:03:00+00:00,50,CRJ-550,Express,79,100,29,5.0,-50,148.0,50,41,1,0,0,0.0,0,2,16,0.82,0.8888888888888888,3.347456496809744,219.0,Medium
UA,1599,2025-08-11,ORD,DEN,2025-08-11 08:45:00+00:00,2025-08-11 10:35:00+00:00,2025-08-11 08:44:00+00:00,2025-08-11 10:30:00+00:00,364,B777-2HD,Mainline,186,177,93,-1.0,-93,110.0,93,432,19,3,2,5.0,19,173,52,1.0,0.2311111111111111,3.360393009013408,218.0,Medium
UA,2666,2025-08-07,ORD,DEN,2025-08-07 05:00:00+00:00,2025-08-07 06:43:00+00:00,2025-08-07 04:56:00+00:00,2025-08-07 06:22:00+00:00,200,A321-2NX,Mainline,470,219,62,-4.0,-408,103.0,408,236,9,3,2,3.0,0,90,55,1.0,0.3793103448275862,3.2272949391751053,314.0,Medium
YX,3536,2025-08-11,ORD,YUL,2025-08-11 07:15:00+00:00,2025-08-11 10:40:00+00:00,2025-08-11 07:10:00+00:00,2025-08-11 10:28:00+00:00,76,ERJ-175,Express,735,730,42,-5.0,-693,205.0,693,67,0,0,0,2.0,1,16,32,0.881578947368421,0.6666666666666666,3.2106780745351955,306.0,Medium
YX,3409,2025-08-07,ORD,YOW,2025-08-07 13:56:00+00:00,2025-08-07 17:06:00+00:00,2025-08-07 13:53:00+00:00,2025-08-07 17:16:00+00:00,76,ERJ-175,Express,50,58,42,-3.0,-8,190.0,8,83,2,0,0,1.0,7,22,25,1.0,0.5319148936170213,3.186574541245184,343.0,Medium
G7,4590,2025-08-14,ORD,MDT,2025-08-14 16:45:00+00:00,2025-08-14 19:52:00+00:00,2025-08-14 17:51:00+00:00,2025-08-14 20:23:00+00:00,50,CRJ-550,Express,-20,45,29,66.0,49,187.0,-49,60,3,0,1,2.0,13,16,15,1.0,0.4838709677419355,3.205575475233638,300.0,Medium
UA,763,2025-08-01,ORD,PWM,2025-08-01 10:58:00+00:00,2025-08-01 14:24:00+00:00,2025-08-01 10:55:00+00:00,2025-08-01 14:00:00+00:00,166,B737-800,Mainline,79,94,51,-3.0,-28,206.0,28,232,11,6,4,5.0,3,71,28,1.0,0.2828282828282828,3.2764598003473666,321.0,Medium
UA,2195,2025-08-08,ORD,BDL,2025-08-08 11:06:00+00:00,2025-08-08 14:24:00+00:00,2025-08-08 11:01:00+00:00,2025-08-08 14:11:00+00:00,166,B737-800,Mainline,63,81,51,-5.0,-12,198.0,12,156,4,0,0,0.0,4,25,32,0.9397590361445783,0.5614035087719298,3.1393535163122794,379.0,Medium
UA,1989,2025-08-12,ORD,BOS,2025-08-12 18:20:00+00:00,2025-08-12 21:59:00+00:00,2025-08-12 20:32:00+00:00,2025-08-13 00:13:00+00:00,179,B737-900,Mainline,70,59,56,132.0,-14,219.0,14,172,5,1,0,0.0,0,26,58,0.9608938547486033,0.6904761904761905,3.3352417460350656,173.0,Medium
OO,5930,2025-08-10,ORD,FAR,2025-08-10 13:20:00+00:00,2025-08-10 15:29:00+00:00,2025-08-10 13:25:00+00:00,2025-08-10 15:50:00+00:00,50,CRJ-200,Express,107,30,29,5.0,-78,129.0,78,49,3,1,0,0.0,2,29,16,0.98,0.35555555555555557,2.913653718198635,481.0,Easy
UA,1793,2025-08-12,ORD,MSP,2025-08-12 08:50:00+00:00,2025-08-12 10:31:00+00:00,2025-08-12 09:29:00+00:00,2025-08-12 10:57:00+00:00,150,A320-200,Mainline,78,139,46,39.0,-32,101.0,32,134,3,1,1,0.0,3,20,10,0.8933333333333333,0.3333333333333333,2.7968007184406254,414.0,Easy
UA,2677,2025-08-05,ORD,IAD,2025-08-05 17:56:00+00:00,2025-08-05 20:55:00+00:00,2025-08-05 17:52:00+00:00,2025-08-05 21:02:00+00:00,176,B757-200,Mainline,246,268,122,-4.0,-124,179.0,124,204,9,1,1,2.0,41,62,48,1.0,0.43636363636363634,3.252626780531926,308.0,Medium
OO,5521,2025-08-01,ORD,ATW,2025-08-01 15:35:00+00:00,2025-08-01 16:48:00+00:00,2025-08-01 16:36:00+00:00,2025-08-01 17:41:00+00:00,50,CRJ-200,Express,-28,59,29,61.0,57,73.0,-57,47,0,0,0,1.0,10,20,18,0.94,0.47368421052631576,3.018502026552392,467.0,Easy
UA,2487,2025-08-15,ORD,PHL,2025-08-15 21:23:00+00:00,2025-08-16 00:30:00+00:00,2025-08-15 22:32:00+00:00,2025-08-16 01:32:00+00:00,179,B737-900,Mainline,3,49,56,69.0,53,187.0,-53,99,5,1,1,2.0,6,12,31,0.553072625698324,0.7209302325581395,3.0519762199539766,411.0,Medium
YX,3614,2025-08-09,ORD,MCI,2025-08-09 21:25:00+00:00,2025-08-09 23:14:00+00:00,2025-08-09 21:33:00+00:00,2025-08-09 23:11:00+00:00,76,ERJ-175,Express,95,95,34,8.0,-61,109.0,61,99,8,2,1,0.0,1,4,50,1.0,0.9259259259259259,3.713141671244583,85.0,Difficult
YX,3708,2025-08-15,ORD,BNA,2025-08-15 12:45:00+00:00,2025-08-15 14:26:00+00:00,2025-08-15 12:41:00+00:00,2025-08-15 14:11:00+00:00,70,ERJ-170,Express,40,47,34,-4.0,-6,101.0,6,70,0,0,0,3.0,10,23,4,1.0,0.14814814814814814,2.8000437445319335,505.0,Easy
UA,1657,2025-08-08,ORD,LGA,2025-08-08 07:00:00+00:00,2025-08-08 10:18:00+00:00,2025-08-08 06:55:00+00:00,2025-08-08 10:11:00+00:00,166,B737-800,Mainline,835,784,51,-5.0,-784,198.0,784,190,6,2,0,1.0,10,52,7,1.0,0.11864406779661017,2.7311223981314514,528.0,Easy
OO,5915,2025-08-10,ORD,LNK,2025-08-10 16:50:00+00:00,2025-08-10 18:45:00+00:00,2025-08-10 17:54:00+00:00,2025-08-10 19:32:00+00:00,50,CRJ-200,Express,43,46,29,64.0,-14,115.0,14,56,3,0,0,1.0,2,31,15,1.0,0.32608695652173914,2.9579232007020355,465.0,Easy
OO,5790,2025-08-01,ORD,CRW,2025-08-01 18:20:00+00:00,2025-08-01 21:04:00+00:00,2025-08-01 19:14:00+00:00,2025-08-01 21:55:00+00:00,50,CRJ-200,Express,-7,36,29,54.0,36,164.0,-36,54,2,1,1,2.0,1,18,27,1.0,0.6,3.325756983865389,285.0,Medium
UA,2427,2025-08-12,ORD,CVG,2025-08-12 18:10:00+00:00,2025-08-12 20:34:00+00:00,2025-08-12 18:21:00+00:00,2025-08-12 22:26:00+00:00,126,B737-700,Mainline,79,46,43,11.0,-36,144.0,36,88,1,0,0,1.0,0,9,29,0.6984126984126984,0.7631578947368421,3.123399089651932,293.0,Medium
UA,265,2025-08-15,ORD,YYZ,2025-08-15 17:55:00+00:00,2025-08-15 20:44:00+00:00,2025-08-15 17:59:00+00:00,2025-08-15 20:37:00+00:00,126,A319-100,Mainline,69,90,52,4.0,-17,169.0,17,109,2,0,0,2.0,6,18,26,0.8650793650793651,0.5909090909090909,3.168996842422721,344.0,Medium
UA,1996,2025-08-08,ORD,SJU,2025-08-08 08:49:00+00:00,2025-08-08 14:44:00+00:00,2025-08-08 08:48:00+00:00,2025-08-08 14:28:00+00:00,200,A321-2NX,Mainline,204,224,68,-1.0,-136,355.0,136,223,7,1,0,7.0,6,72,43,1.0,0.3739130434782609,3.4177296101384695,187.0,Medium
OO,5229,2025-08-14,ORD,ILM,2025-08-14 11:59:00+00:00,2025-08-14 15:24:00+00:00,2025-08-14 11:53:00+00:00,2025-08-14 15:06:00+00:00,76,ERJ-175,Express,39,53,34,-6.0,-5,205.0,5,76,2,0,1,1.0,1,16,26,1.0,0.6190476190476191,3.2912650453577026,253.0,Medium
UA,1361,2025-08-13,ORD,STL,2025-08-13 21:20:00+00:00,2025-08-13 22:45:00+00:00,2025-08-13 21:27:00+00:00,2025-08-13 22:37:00+00:00,126,A319-100,Mainline,69,64,43,7.0,-26,85.0,26,137,5,1,0,2.0,4,21,67,1.0,0.7613636363636364,3.5724951400102474,122.0,Difficult
UA,1030,2025-08-09,ORD,ABQ,2025-08-09 19:35:00+00:00,2025-08-09 21:50:00+00:00,2025-08-09 20:14:00+00:00,2025-08-09 22:39:00+00:00,126,A319-100,Mainline,78,70,43,39.0,-35,135.0,35,133,10,4,0,2.0,6,27,72,1.0,0.7272727272727273,3.624215604127708,130.0,Difficult
OO,5020,2025-08-03,ORD,FOD,2025-08-03 12:30:00+00:00,2025-08-03 14:03:00+00:00,2025-08-03 12:20:00+00:00,2025-08-03 13:49:00+00:00,50,CRJ-200,Express,60,59,29,-10.0,-31,93.0,31,30,1,0,1,0.0,0,6,7,0.6,0.5384615384615384,2.6937322692121706,532.0,Easy
YX,3718,2025-08-10,ORD,MSN,2025-08-10 09:02:00+00:00,2025-08-10 10:13:00+00:00,2025-08-10 08:58:00+00:00,2025-08-10 10:05:00+00:00,76,ERJ-175,Express,63,81,39,-4.0,-24,71.0,24,76,2,0,0,1.0,1,7,49,1.0,0.875,3.597576756393823,66.0,Difficult
OO,5538,2025-08-09,ORD,HSV,2025-08-09 18:25:00+00:00,2025-08-09 20:14:00+00:00,2025-08-09 18:15:00+00:00,2025-08-09 19:46:00+00:00,50,CRJ-550,Express,94,38,29,-10.0,-65,109.0,65,20,0,0,0,3.0,0,6,16,0.4,0.7272727272727273,2.854114439756926,492.0,Easy
UA,1778,2025-08-10,ORD,OMA,2025-08-10 08:45:00+00:00,2025-08-10 10:27:00+00:00,2025-08-10 08:56:00+00:00,2025-08-10 11:09:00+00:00,126,A319-100,Mainline,62,37,43,11.0,-19,102.0,19,144,8,3,2,0.0,31,10,31,1.0,0.7560975609756098,3.5111849036454106,104.0,Difficult
UA,2137,2025-08-07,ORD,SLC,2025-08-07 09:02:00+00:00,2025-08-07 11:40:00+00:00,2025-08-07 09:01:00+00:00,2025-08-07 11:22:00+00:00,166,B737-800,Mainline,957,929,51,-1.0,-906,158.0,906,228,14,3,0,1.0,4,42,40,1.0,0.4878048780487805,3.3176157468404934,256.0,Medium
UA,2137,2025-08-13,ORD,SLC,2025-08-13 09:02:00+00:00,2025-08-13 11:40:00+00:00,2025-08-13 09:18:00+00:00,2025-08-13 11:56:00+00:00,166,B737-800,Mainline,68,106,51,16.0,-17,158.0,17,163,7,2,1,3.0,3,74,32,0.9819277108433735,0.3018867924528302,3.0950556464574923,398.0,Easy
UA,2427,2025-08-05,ORD,CVG,2025-08-05 18:10:00+00:00,2025-08-05 20:34:00+00:00,2025-08-05 18:08:00+00:00,2025-08-05 20:40:00+00:00,126,B737-700,Mainline,84,104,43,-2.0,-41,144.0,41,107,0,0,0,1.0,7,10,43,0.8492063492063492,0.8113207547169812,3.3227899252456954,274.0,Medium
G7,4482,2025-08-11,ORD,TUL,2025-08-11 15:35:00+00:00,2025-08-11 18:22:00+00:00,2025-08-11 15:47:00+00:00,2025-08-11 18:22:00+00:00,50,CRJ-550,Express,-36,78,29,12.0,65,167.0,-65,41,0,0,0,0.0,3,2,22,0.82,0.9166666666666666,3.36721580015264,211.0,Medium
UA,1304,2025-08-05,ORD,LAS,2025-08-05 11:29:00+00:00,2025-08-05 13:28:00+00:00,2025-08-05 11:44:00+00:00,2025-08-05 13:41:00+00:00,179,B737-MAX9,Mainline,18,59,56,15.0,38,119.0,-38,199,5,3,0,3.0,5,80,43,1.0,0.34959349593495936,3.1367261770951345,386.0,Medium
OO,5250,2025-08-15,ORD,BNA,2025-08-15 17:50:00+00:00,2025-08-15 19:39:00+00:00,2025-08-15 17:49:00+00:00,2025-08-15 19:21:00+00:00,76,ERJ-175,Express,65,55,34,-1.0,-31,109.0,31,74,1,0,0,2.0,3,10,27,0.9736842105263158,0.7297297297297297,3.4319016040220434,168.0,Medium
UA,2666,2025-08-10,ORD,DEN,2025-08-10 05:00:00+00:00,2025-08-10 06:43:00+00:00,2025-08-10 04:56:00+00:00,2025-08-10 06:55:00+00:00,200,A321-2NX,Mainline,515,477,62,-4.0,-453,103.0,453,251,14,3,2,2.0,0,101,22,1.0,0.17886178861788618,3.022255868044855,428.0,Easy
OO,5568,2025-08-02,ORD,MLI,2025-08-02 09:07:00+00:00,2025-08-02 10:22:00+00:00,2025-08-02 09:00:00+00:00,2025-08-02 10:20:00+00:00,50,CRJ-200,Express,72,73,29,-7.0,-43,75.0,43,47,1,0,0,2.0,0,11,51,0.94,0.8225806451612904,3.5069635016393566,224.0,Medium
OO,5849,2025-08-09,ORD,PWM,2025-08-09 13:55:00+00:00,2025-08-09 17:37:00+00:00,2025-08-09 13:53:00+00:00,2025-08-09 17:34:00+00:00,76,ERJ-175,Express,117,56,34,-2.0,-83,222.0,83,88,5,1,0,3.0,10,24,17,1.0,0.4146341463414634,3.209481869218985,385.0,Medium
UA,763,2025-08-12,ORD,PWM,2025-08-12 10:58:00+00:00,2025-08-12 14:24:00+00:00,2025-08-12 10:56:00+00:00,2025-08-12 14:14:00+00:00,166,B737-800,Mainline,209,214,51,-2.0,-158,206.0,158,218,14,5,3,4.0,0,63,40,1.0,0.3883495145631068,3.3976568872106157,138.0,Medium
YX,3465,2025-08-05,ORD,GSP,2025-08-05 17:55:00+00:00,2025-08-05 21:00:00+00:00,2025-08-05 18:11:00+00:00,2025-08-05 21:06:00+00:00,76,ERJ-175,Express,64,49,34,16.0,-30,185.0,30,81,3,0,0,2.0,18,18,38,1.0,0.6785714285714286,3.4357602102062823,207.0,Medium
UA,476,2025-08-07,ORD,CVG,2025-08-07 10:53:00+00:00,2025-08-07 13:14:00+00:00,2025-08-07 10:51:00+00:00,2025-08-07 13:08:00+00:00,150,A320-200,Mainline,66,62,46,-2.0,-20,141.0,20,135,2,0,0,4.0,1,26,45,0.9,0.6338028169014085,3.3685988027465092,218.0,Medium
UA,2254,2025-08-08,ORD,PDX,2025-08-08 09:10:00+00:00,2025-08-08 11:43:00+00:00,2025-08-08 09:03:00+00:00,2025-08-08 11:41:00+00:00,200,A321-2NX,Mainline,535,534,62,-7.0,-473,153.0,473,251,16,1,3,4.0,0,41,59,1.0,0.59,3.6630672445014145,63.0,Difficult
UA,2427,2025-08-15,ORD,CVG,2025-08-15 18:10:00+00:00,2025-08-15 20:34:00+00:00,2025-08-15 18:39:00+00:00,2025-08-15 21:06:00+00:00,126,B737-700,Mainline,71,44,43,29.0,-28,144.0,28,77,3,0,1,2.0,2,5,33,0.6111111111111112,0.868421052631579,3.24995566421798,293.0,Medium
UA,1491,2025-08-03,ORD,DFW,2025-08-03 10:35:00+00:00,2025-08-03 13:14:00+00:00,2025-08-03 10:35:00+00:00,2025-08-03 14:03:00+00:00,150,A320-200,Mainline,159,166,46,0.0,-113,159.0,113,168,5,0,0,5.0,9,71,21,1.0,0.22826086956521738,3.0956327122405956,399.0,Medium
YX,3628,2025-08-04,ORD,IND,2025-08-04 17:50:00+00:00,2025-08-04 20:03:00+00:00,2025-08-04 17:51:00+00:00,2025-08-04 19:54:00+00:00,76,ERJ-175,Express,59,52,34,1.0,-25,133.0,25,76,1,0,0,0.0,9,25,22,1.0,0.46808510638297873,3.0350749328031172,365.0,Medium
UA,2369,2025-08-08,ORD,AUS,2025-08-08 08:50:00+00:00,2025-08-08 11:44:00+00:00,2025-08-08 08:44:00+00:00,2025-08-08 11:24:00+00:00,166,B737-800,Mainline,71,81,51,-6.0,-20,174.0,20,188,9,2,1,2.0,12,40,38,1.0,0.48717948717948717,3.318155232832032,254.0,Medium
OO,5577,2025-08-11,ORD,JAX,2025-08-11 07:00:00+00:00,2025-08-11 10:39:00+00:00,2025-08-11 06:59:00+00:00,2025-08-11 10:31:00+00:00,76,ERJ-175,Express,645,608,34,-1.0,-611,219.0,611,80,3,1,0,1.0,4,19,26,1.0,0.5777777777777777,3.2338367006449773,288.0,Medium
UA,422,2025-08-03,ORD,ATH,2025-08-03 16:15:00+00:00,2025-08-04 10:30:00+00:00,2025-08-03 16:52:00+00:00,2025-08-04 11:08:00+00:00,318,B787-10,Mainline,185,197,155,37.0,-30,1095.0,30,344,12,3,0,8.0,0,128,132,1.0,0.5076923076923077,3.731480458949787,22.0,Difficult
UA,1041,2025-08-05,ORD,GRR,2025-08-05 15:35:00+00:00,2025-08-05 17:41:00+00:00,2025-08-05 15:30:00+00:00,2025-08-05 17:39:00+00:00,126,B737-700,Mainline,57,64,43,-5.0,-14,126.0,14,125,4,1,1,4.0,20,5,43,0.9920634920634921,0.8958333333333334,3.8184470771559287,25.0,Difficult
UA,1044,2025-08-15,ORD,LAX,2025-08-15 09:05:00+00:00,2025-08-15 11:40:00+00:00,2025-08-15 10:09:00+00:00,2025-08-15 12:14:00+00:00,234,B757-300,Mainline,984,1053,66,64.0,-918,155.0,918,272,11,3,3,4.0,4,72,75,1.0,0.5102040816326531,3.454822569936233,148.0,Medium
UA,944,2025-08-08,ORD,FRA,2025-08-08 15:10:00+00:00,2025-08-09 06:30:00+00:00,2025-08-08 15:06:00+00:00,2025-08-09 06:21:00+00:00,318,B787-10,Mainline,185,193,155,-4.0,-30,920.0,30,382,26,7,3,5.0,6,97,179,1.0,0.6485507246376812,3.994309008896638,5.0,Difficult
UA,1485,2025-08-15,ORD,SEA,2025-08-15 13:40:00+00:00,2025-08-15 16:20:00+00:00,2025-08-15 13:40:00+00:00,2025-08-15 16:08:00+00:00,179,B737-900,Mainline,74,95,56,0.0,-18,160.0,18,197,6,0,0,9.0,0,70,69,1.0,0.49640287769784175,3.6623857259184414,52.0,Difficult
G7,4491,2025-08-01,ORD,CAE,2025-08-01 18:30:00+00:00,2025-08-01 21:45:00+00:00,2025-08-01 18:30:00+00:00,2025-08-01 21:39:00+00:00,50,CRJ-550,Express,80,68,29,0.0,-51,195.0,51,47,0,0,0,3.0,0,12,23,0.94,0.6571428571428571,3.3450391041545338,268.0,Medium
G7,4173,2025-08-06,ORD,AVL,2025-08-06 13:55:00+00:00,2025-08-06 16:55:00+00:00,2025-08-06 13:49:00+00:00,2025-08-06 16:27:00+00:00,50,CRJ-550,Express,112,135,29,-6.0,-83,180.0,83,44,0,0,0,1.0,4,9,15,0.88,0.625,3.130126952216079,328.0,Medium
UA,2008,2025-08-13,ORD,MCO,2025-08-13 11:02:00+00:00,2025-08-13 14:59:00+00:00,2025-08-13 11:05:00+00:00,2025-08-13 14:59:00+00:00,166,B737-800,Mainline,1002,64,51,3.0,-951,237.0,951,229,18,3,1,5.0,1,47,47,1.0,0.5,3.626922216118334,91.0,Difficult
OO,5538,2025-08-13,ORD,HSV,2025-08-13 18:25:00+00:00,2025-08-13 20:14:00+00:00,2025-08-13 18:25:00+00:00,2025-08-13 20:05:00+00:00,50,CRJ-550,Express,76,81,29,0.0,-47,109.0,47,34,0,0,0,0.0,0,0,24,0.68,1.0,3.313380242363322,282.0,Medium
UA,2424,2025-08-03,ORD,RDU,2025-08-03 18:20:00+00:00,2025-08-03 21:27:00+00:00,2025-08-03 18:20:00+00:00,2025-08-03 21:21:00+00:00,179,B737-MAX9,Mainline,80,58,56,0.0,-24,187.0,24,183,1,0,0,3.0,0,34,72,1.0,0.6792452830188679,3.455177555964785,154.0,Medium
OO,5140,2025-08-01,ORD,CMX,2025-08-01 21:05:00+00:00,2025-08-01 23:44:00+00:00,2025-08-01 22:59:00+00:00,2025-08-02 01:27:00+00:00,50,CRJ-200,Express,55,120,29,114.0,-26,159.0,26,66,6,2,0,2.0,14,17,15,1.0,0.46875,3.2399634275366744,337.0,Medium
G7,4425,2025-08-11,ORD,GRR,2025-08-11 14:00:00+00:00,2025-08-11 16:04:00+00:00,2025-08-11 14:26:00+00:00,2025-08-11 16:22:00+00:00,50,CRJ-550,Express,140,187,29,26.0,-111,124.0,111,52,1,1,0,0.0,9,0,14,1.0,1.0,3.6696107753972615,52.0,Difficult
UA,1830,2025-08-07,ORD,DSM,2025-08-07 13:12:00+00:00,2025-08-07 14:41:00+00:00,2025-08-07 13:30:00+00:00,2025-08-07 14:42:00+00:00,150,A320-200,Mainline,58,99,46,18.0,-12,89.0,12,177,8,1,2,0.0,5,10,69,1.0,0.8734177215189873,3.6522753080209984,49.0,Difficult
G7,4468,2025-08-04,ORD,LEX,2025-08-04 21:20:00+00:00,2025-08-04 23:50:00+00:00,2025-08-04 21:32:00+00:00,2025-08-05 00:09:00+00:00,50,CRJ-550,Express,69,48,29,12.0,-40,150.0,40,47,2,0,1,3.0,3,4,29,0.94,0.8787878787878788,3.6487036223054092,39.0,Difficult
UA,1811,2025-08-10,ORD,MSP,2025-08-10 12:45:00+00:00,2025-08-10 14:28:00+00:00,2025-08-10 13:25:00+00:00,2025-08-10 15:21:00+00:00,166,B737-MAX8,Mainline,81,159,60,40.0,-21,103.0,21,175,3,0,1,8.0,11,70,78,1.0,0.527027027027027,3.587633962473735,73.0,Difficult
G7,4518,2025-08-08,ORD,STL,2025-08-08 16:47:00+00:00,2025-08-08 18:07:00+00:00,2025-08-08 16:45:00+00:00,2025-08-08 18:16:00+00:00,50,CRJ-550,Express,44,41,29,-2.0,-15,80.0,15,54,1,0,1,1.0,1,9,64,1.0,0.8767123287671232,3.5814206005389817,94.0,Difficult
OO,5309,2025-08-11,ORD,FWA,2025-08-11 20:05:00+00:00,2025-08-11 22:21:00+00:00,2025-08-11 20:28:00+00:00,2025-08-11 22:27:00+00:00,76,ERJ-175,Express,-5,29,34,23.0,39,136.0,-39,34,0,0,0,1.0,0,2,17,0.4473684210526316,0.8947368421052632,2.9989016350559763,443.0,Easy
OO,5469,2025-08-02,ORD,CVG,2025-08-02 10:53:00+00:00,2025-08-02 13:17:00+00:00,2025-08-02 10:52:00+00:00,2025-08-02 13:17:00+00:00,76,ERJ-175,Express,82,84,39,-1.0,-43,144.0,43,76,0,0,1,2.0,0,12,32,1.0,0.7272727272727273,3.437819136244333,271.0,Medium
YX,3468,2025-08-13,ORD,BGR,2025-08-13 11:50:00+00:00,2025-08-13 15:39:00+00:00,2025-08-13 11:45:00+00:00,2025-08-13 15:10:00+00:00,70,ERJ-170,Express,47,65,34,-5.0,-13,229.0,13,73,1,1,1,1.0,0,9,48,1.0,0.8421052631578947,3.5399796108717743,145.0,Medium
OO,4748,2025-08-08,ORD,ATW,2025-08-08 20:20:00+00:00,2025-08-08 21:35:00+00:00,2025-08-08 23:05:00+00:00,2025-08-08 23:57:00+00:00,50,CRJ-200,Express,0,37,29,165.0,29,75.0,-29,37,0,0,0,1.0,0,13,21,0.74,0.6176470588235294,2.977266640168102,459.0,Easy
