company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,departure_delay,arrival_delay,scheduled_flight_duration,ground_time_diff,total_pax,children_count,stroller_users,lap_child_count,ssr_count,Hot Transfer,checked_bags,transfer_bags,load_factor
UA,2653,2025-08-05,ORD,RDU,2025-08-05 10:52:00+00:00,2025-08-05 13:59:00+00:00,2025-08-05 10:46:00+00:00,2025-08-05 14:03:00+00:00,179,B737-MAX9,Mainline,69,64,56,-6.0,4.0,187.0,13,187,7,0,0,3.0,3,55,46,1.0
G7,4552,2025-08-15,ORD,DAY,2025-08-15 21:30:00+00:00,2025-08-15 23:58:00+00:00,2025-08-15 21:35:00+00:00,2025-08-16 00:03:00+00:00,50,CRJ-550,Express,79,100,29,5.0,5.0,148.0,50,41,1,0,0,0.0,0,2,16,0.82
UA,1599,2025-08-11,ORD,DEN,2025-08-11 08:45:00+00:00,2025-08-11 10:35:00+00:00,2025-08-11 08:44:00+00:00,2025-08-11 10:30:00+00:00,364,B777-2HD,Mainline,186,177,93,-1.0,-5.0,110.0,93,432,19,3,2,5.0,19,173,52,1.0
UA,2666,2025-08-07,ORD,DEN,2025-08-07 05:00:00+00:00,2025-08-07 06:43:00+00:00,2025-08-07 04:56:00+00:00,2025-08-07 06:22:00+00:00,200,A321-2NX,Mainline,470,219,62,-4.0,-21.0,103.0,408,236,9,3,2,3.0,0,90,55,1.0
YX,3536,2025-08-11,ORD,YUL,2025-08-11 07:15:00+00:00,2025-08-11 10:40:00+00:00,2025-08-11 07:10:00+00:00,2025-08-11 10:28:00+00:00,76,ERJ-175,Express,735,730,42,-5.0,-12.0,205.0,693,67,0,0,0,2.0,1,16,32,0.881578947368421
YX,3409,2025-08-07,ORD,YOW,2025-08-07 13:56:00+00:00,2025-08-07 17:06:00+00:00,2025-08-07 13:53:00+00:00,2025-08-07 17:16:00+00:00,76,ERJ-175,Express,50,58,42,-3.0,10.0,190.0,8,83,2,0,0,1.0,7,22,25,1.0
G7,4590,2025-08-14,ORD,MDT,2025-08-14 16:45:00+00:00,2025-08-14 19:52:00+00:00,2025-08-14 17:51:00+00:00,2025-08-14 20:23:00+00:00,50,CRJ-550,Express,-20,45,29,66.0,31.0,187.0,-49,60,3,0,1,2.0,13,16,15,1.0
UA,763,2025-08-01,ORD,PWM,2025-08-01 10:58:00+00:00,2025-08-01 14:24:00+00:00,2025-08-01 10:55:00+00:00,2025-08-01 14:00:00+00:00,166,B737-800,Mainline,79,94,51,-3.0,-24.0,206.0,28,232,11,6,4,5.0,3,71,28,1.0
UA,2195,2025-08-08,ORD,BDL,2025-08-08 11:06:00+00:00,2025-08-08 14:24:00+00:00,2025-08-08 11:01:00+00:00,2025-08-08 14:11:00+00:00,166,B737-800,Mainline,63,81,51,-5.0,-13.0,198.0,12,156,4,0,0,0.0,4,25,32,0.9397590361445783
UA,1989,2025-08-12,ORD,BOS,2025-08-12 18:20:00+00:00,2025-08-12 21:59:00+00:00,2025-08-12 20:32:00+00:00,2025-08-13 00:13:00+00:00,179,B737-900,Mainline,70,59,56,132.0,134.0,219.0,14,172,5,1,0,0.0,0,26,58,0.9608938547486033
OO,5930,2025-08-10,ORD,FAR,2025-08-10 13:20:00+00:00,2025-08-10 15:29:00+00:00,2025-08-10 13:25:00+00:00,2025-08-10 15:50:00+00:00,50,CRJ-200,Express,107,30,29,5.0,21.0,129.0,78,49,3,1,0,0.0,2,29,16,0.98
UA,1793,2025-08-12,ORD,MSP,2025-08-12 08:50:00+00:00,2025-08-12 10:31:00+00:00,2025-08-12 09:29:00+00:00,2025-08-12 10:57:00+00:00,150,A320-200,Mainline,78,139,46,39.0,26.0,101.0,32,134,3,1,1,0.0,3,20,10,0.8933333333333333
UA,2677,2025-08-05,ORD,IAD,2025-08-05 17:56:00+00:00,2025-08-05 20:55:00+00:00,2025-08-05 17:52:00+00:00,2025-08-05 21:02:00+00:00,176,B757-200,Mainline,246,268,122,-4.0,7.0,179.0,124,204,9,1,1,2.0,41,62,48,1.0
OO,5521,2025-08-01,ORD,ATW,2025-08-01 15:35:00+00:00,2025-08-01 16:48:00+00:00,2025-08-01 16:36:00+00:00,2025-08-01 17:41:00+00:00,50,CRJ-200,Express,-28,59,29,61.0,53.0,73.0,-57,47,0,0,0,1.0,10,20,18,0.94
UA,2487,2025-08-15,ORD,PHL,2025-08-15 21:23:00+00:00,2025-08-16 00:30:00+00:00,2025-08-15 22:32:00+00:00,2025-08-16 01:32:00+00:00,179,B737-900,Mainline,3,49,56,69.0,62.0,187.0,-53,99,5,1,1,2.0,6,12,31,0.553072625698324
YX,3614,2025-08-09,ORD,MCI,2025-08-09 21:25:00+00:00,2025-08-09 23:14:00+00:00,2025-08-09 21:33:00+00:00,2025-08-09 23:11:00+00:00,76,ERJ-175,Express,95,95,34,8.0,-3.0,109.0,61,99,8,2,1,0.0,1,4,50,1.0
YX,3708,2025-08-15,ORD,BNA,2025-08-15 12:45:00+00:00,2025-08-15 14:26:00+00:00,2025-08-15 12:41:00+00:00,2025-08-15 14:11:00+00:00,70,ERJ-170,Express,40,47,34,-4.0,-15.0,101.0,6,70,0,0,0,3.0,10,23,4,1.0
UA,1657,2025-08-08,ORD,LGA,2025-08-08 07:00:00+00:00,2025-08-08 10:18:00+00:00,2025-08-08 06:55:00+00:00,2025-08-08 10:11:00+00:00,166,B737-800,Mainline,835,784,51,-5.0,-7.0,198.0,784,190,6,2,0,1.0,10,52,7,1.0
OO,5915,2025-08-10,ORD,LNK,2025-08-10 16:50:00+00:00,2025-08-10 18:45:00+00:00,2025-08-10 17:54:00+00:00,2025-08-10 19:32:00+00:00,50,CRJ-200,Express,43,46,29,64.0,47.0,115.0,14,56,3,0,0,1.0,2,31,15,1.0
OO,5790,2025-08-01,ORD,CRW,2025-08-01 18:20:00+00:00,2025-08-01 21:04:00+00:00,2025-08-01 19:14:00+00:00,2025-08-01 21:55:00+00:00,50,CRJ-200,Express,-7,36,29,54.0,51.0,164.0,-36,54,2,1,1,2.0,1,18,27,1.0
UA,2427,2025-08-12,ORD,CVG,2025-08-12 18:10:00+00:00,2025-08-12 20:34:00+00:00,2025-08-12 18:21:00+00:00,2025-08-12 22:26:00+00:00,126,B737-700,Mainline,79,46,43,11.0,112.0,144.0,36,88,1,0,0,1.0,0,9,29,0.6984126984126984
UA,265,2025-08-15,ORD,YYZ,2025-08-15 17:55:00+00:00,2025-08-15 20:44:00+00:00,2025-08-15 17:59:00+00:00,2025-08-15 20:37:00+00:00,126,A319-100,Mainline,69,90,52,4.0,-7.0,169.0,17,109,2,0,0,2.0,6,18,26,0.8650793650793651
UA,1996,2025-08-08,ORD,SJU,2025-08-08 08:49:00+00:00,2025-08-08 14:44:00+00:00,2025-08-08 08:48:00+00:00,2025-08-08 14:28:00+00:00,200,A321-2NX,Mainline,204,224,68,-1.0,-16.0,355.0,136,223,7,1,0,7.0,6,72,43,1.0
OO,5229,2025-08-14,ORD,ILM,2025-08-14 11:59:00+00:00,2025-08-14 15:24:00+00:00,2025-08-14 11:53:00+00:00,2025-08-14 15:06:00+00:00,76,ERJ-175,Express,39,53,34,-6.0,-18.0,205.0,5,76,2,0,1,1.0,1,16,26,1.0
UA,1361,2025-08-13,ORD,STL,2025-08-13 21:20:00+00:00,2025-08-13 22:45:00+00:00,2025-08-13 21:27:00+00:00,2025-08-13 22:37:00+00:00,126,A319-100,Mainline,69,64,43,7.0,-8.0,85.0,26,137,5,1,0,2.0,4,21,67,1.0
UA,1030,2025-08-09,ORD,ABQ,2025-08-09 19:35:00+00:00,2025-08-09 21:50:00+00:00,2025-08-09 20:14:00+00:00,2025-08-09 22:39:00+00:00,126,A319-100,Mainline,78,70,43,39.0,49.0,135.0,35,133,10,4,0,2.0,6,27,72,1.0
OO,5020,2025-08-03,ORD,FOD,2025-08-03 12:30:00+00:00,2025-08-03 14:03:00+00:00,2025-08-03 12:20:00+00:00,2025-08-03 13:49:00+00:00,50,CRJ-200,Express,60,59,29,-10.0,-14.0,93.0,31,30,1,0,1,0.0,0,6,7,0.6
YX,3718,2025-08-10,ORD,MSN,2025-08-10 09:02:00+00:00,2025-08-10 10:13:00+00:00,2025-08-10 08:58:00+00:00,2025-08-10 10:05:00+00:00,76,ERJ-175,Express,63,81,39,-4.0,-8.0,71.0,24,76,2,0,0,1.0,1,7,49,1.0
OO,5538,2025-08-09,ORD,HSV,2025-08-09 18:25:00+00:00,2025-08-09 20:14:00+00:00,2025-08-09 18:15:00+00:00,2025-08-09 19:46:00+00:00,50,CRJ-550,Express,94,38,29,-10.0,-28.0,109.0,65,20,0,0,0,3.0,0,6,16,0.4
UA,1778,2025-08-10,ORD,OMA,2025-08-10 08:45:00+00:00,2025-08-10 10:27:00+00:00,2025-08-10 08:56:00+00:00,2025-08-10 11:09:00+00:00,126,A319-100,Mainline,62,37,43,11.0,42.0,102.0,19,144,8,3,2,0.0,31,10,31,1.0
UA,2137,2025-08-07,ORD,SLC,2025-08-07 09:02:00+00:00,2025-08-07 11:40:00+00:00,2025-08-07 09:01:00+00:00,2025-08-07 11:22:00+00:00,166,B737-800,Mainline,957,929,51,-1.0,-18.0,158.0,906,228,14,3,0,1.0,4,42,40,1.0
UA,2137,2025-08-13,ORD,SLC,2025-08-13 09:02:00+00:00,2025-08-13 11:40:00+00:00,2025-08-13 09:18:00+00:00,2025-08-13 11:56:00+00:00,166,B737-800,Mainline,68,106,51,16.0,16.0,158.0,17,163,7,2,1,3.0,3,74,32,0.9819277108433735
UA,2427,2025-08-05,ORD,CVG,2025-08-05 18:10:00+00:00,2025-08-05 20:34:00+00:00,2025-08-05 18:08:00+00:00,2025-08-05 20:40:00+00:00,126,B737-700,Mainline,84,104,43,-2.0,6.0,144.0,41,107,0,0,0,1.0,7,10,43,0.8492063492063492
G7,4482,2025-08-11,ORD,TUL,2025-08-11 15:35:00+00:00,2025-08-11 18:22:00+00:00,2025-08-11 15:47:00+00:00,2025-08-11 18:22:00+00:00,50,CRJ-550,Express,-36,78,29,12.0,0.0,167.0,-65,41,0,0,0,0.0,3,2,22,0.82
UA,1304,2025-08-05,ORD,LAS,2025-08-05 11:29:00+00:00,2025-08-05 13:28:00+00:00,2025-08-05 11:44:00+00:00,2025-08-05 13:41:00+00:00,179,B737-MAX9,Mainline,18,59,56,15.0,13.0,119.0,-38,199,5,3,0,3.0,5,80,43,1.0
OO,5250,2025-08-15,ORD,BNA,2025-08-15 17:50:00+00:00,2025-08-15 19:39:00+00:00,2025-08-15 17:49:00+00:00,2025-08-15 19:21:00+00:00,76,ERJ-175,Express,65,55,34,-1.0,-18.0,109.0,31,74,1,0,0,2.0,3,10,27,0.9736842105263158
UA,2666,2025-08-10,ORD,DEN,2025-08-10 05:00:00+00:00,2025-08-10 06:43:00+00:00,2025-08-10 04:56:00+00:00,2025-08-10 06:55:00+00:00,200,A321-2NX,Mainline,515,477,62,-4.0,12.0,103.0,453,251,14,3,2,2.0,0,101,22,1.0
OO,5568,2025-08-02,ORD,MLI,2025-08-02 09:07:00+00:00,2025-08-02 10:22:00+00:00,2025-08-02 09:00:00+00:00,2025-08-02 10:20:00+00:00,50,CRJ-200,Express,72,73,29,-7.0,-2.0,75.0,43,47,1,0,0,2.0,0,11,51,0.94
OO,5849,2025-08-09,ORD,PWM,2025-08-09 13:55:00+00:00,2025-08-09 17:37:00+00:00,2025-08-09 13:53:00+00:00,2025-08-09 17:34:00+00:00,76,ERJ-175,Express,117,56,34,-2.0,-3.0,222.0,83,88,5,1,0,3.0,10,24,17,1.0
UA,763,2025-08-12,ORD,PWM,2025-08-12 10:58:00+00:00,2025-08-12 14:24:00+00:00,2025-08-12 10:56:00+00:00,2025-08-12 14:14:00+00:00,166,B737-800,Mainline,209,214,51,-2.0,-10.0,206.0,158,218,14,5,3,4.0,0,63,40,1.0
YX,3465,2025-08-05,ORD,GSP,2025-08-05 17:55:00+00:00,2025-08-05 21:00:00+00:00,2025-08-05 18:11:00+00:00,2025-08-05 21:06:00+00:00,76,ERJ-175,Express,64,49,34,16.0,6.0,185.0,30,81,3,0,0,2.0,18,18,38,1.0
UA,476,2025-08-07,ORD,CVG,2025-08-07 10:53:00+00:00,2025-08-07 13:14:00+00:00,2025-08-07 10:51:00+00:00,2025-08-07 13:08:00+00:00,150,A320-200,Mainline,66,62,46,-2.0,-6.0,141.0,20,135,2,0,0,4.0,1,26,45,0.9
UA,2254,2025-08-08,ORD,PDX,2025-08-08 09:10:00+00:00,2025-08-08 11:43:00+00:00,2025-08-08 09:03:00+00:00,2025-08-08 11:41:00+00:00,200,A321-2NX,Mainline,535,534,62,-7.0,-2.0,153.0,473,251,16,1,3,4.0,0,41,59,1.0
UA,2427,2025-08-15,ORD,CVG,2025-08-15 18:10:00+00:00,2025-08-15 20:34:00+00:00,2025-08-15 18:39:00+00:00,2025-08-15 21:06:00+00:00,126,B737-700,Mainline,71,44,43,29.0,32.0,144.0,28,77,3,0,1,2.0,2,5,33,0.6111111111111112
UA,1491,2025-08-03,ORD,DFW,2025-08-03 10:35:00+00:00,2025-08-03 13:14:00+00:00,2025-08-03 10:35:00+00:00,2025-08-03 14:03:00+00:00,150,A320-200,Mainline,159,166,46,0.0,49.0,159.0,113,168,5,0,0,5.0,9,71,21,1.0
YX,3628,2025-08-04,ORD,IND,2025-08-04 17:50:00+00:00,2025-08-04 20:03:00+00:00,2025-08-04 17:51:00+00:00,2025-08-04 19:54:00+00:00,76,ERJ-175,Express,59,52,34,1.0,-9.0,133.0,25,76,1,0,0,0.0,9,25,22,1.0
UA,2369,2025-08-08,ORD,AUS,2025-08-08 08:50:00+00:00,2025-08-08 11:44:00+00:00,2025-08-08 08:44:00+00:00,2025-08-08 11:24:00+00:00,166,B737-800,Mainline,71,81,51,-6.0,-20.0,174.0,20,188,9,2,1,2.0,12,40,38,1.0
OO,5577,2025-08-11,ORD,JAX,2025-08-11 07:00:00+00:00,2025-08-11 10:39:00+00:00,2025-08-11 06:59:00+00:00,2025-08-11 10:31:00+00:00,76,ERJ-175,Express,645,608,34,-1.0,-8.0,219.0,611,80,3,1,0,1.0,4,19,26,1.0
UA,422,2025-08-03,ORD,ATH,2025-08-03 16:15:00+00:00,2025-08-04 10:30:00+00:00,2025-08-03 16:52:00+00:00,2025-08-04 11:08:00+00:00,318,B787-10,Mainline,185,197,155,37.0,38.0,1095.0,30,344,12,3,0,8.0,0,128,132,1.0
UA,1041,2025-08-05,ORD,GRR,2025-08-05 15:35:00+00:00,2025-08-05 17:41:00+00:00,2025-08-05 15:30:00+00:00,2025-08-05 17:39:00+00:00,126,B737-700,Mainline,57,64,43,-5.0,-2.0,126.0,14,125,4,1,1,4.0,20,5,43,0.9920634920634921
UA,1044,2025-08-15,ORD,LAX,2025-08-15 09:05:00+00:00,2025-08-15 11:40:00+00:00,2025-08-15 10:09:00+00:00,2025-08-15 12:14:00+00:00,234,B757-300,Mainline,984,1053,66,64.0,34.0,155.0,918,272,11,3,3,4.0,4,72,75,1.0
UA,944,2025-08-08,ORD,FRA,2025-08-08 15:10:00+00:00,2025-08-09 06:30:00+00:00,2025-08-08 15:06:00+00:00,2025-08-09 06:21:00+00:00,318,B787-10,Mainline,185,193,155,-4.0,-9.0,920.0,30,382,26,7,3,5.0,6,97,179,1.0
UA,1485,2025-08-15,ORD,SEA,2025-08-15 13:40:00+00:00,2025-08-15 16:20:00+00:00,2025-08-15 13:40:00+00:00,2025-08-15 16:08:00+00:00,179,B737-900,Mainline,74,95,56,0.0,-12.0,160.0,18,197,6,0,0,9.0,0,70,69,1.0
G7,4491,2025-08-01,ORD,CAE,2025-08-01 18:30:00+00:00,2025-08-01 21:45:00+00:00,2025-08-01 18:30:00+00:00,2025-08-01 21:39:00+00:00,50,CRJ-550,Express,80,68,29,0.0,-6.0,195.0,51,47,0,0,0,3.0,0,12,23,0.94
G7,4173,2025-08-06,ORD,AVL,2025-08-06 13:55:00+00:00,2025-08-06 16:55:00+00:00,2025-08-06 13:49:00+00:00,2025-08-06 16:27:00+00:00,50,CRJ-550,Express,112,135,29,-6.0,-28.0,180.0,83,44,0,0,0,1.0,4,9,15,0.88
UA,2008,2025-08-13,ORD,MCO,2025-08-13 11:02:00+00:00,2025-08-13 14:59:00+00:00,2025-08-13 11:05:00+00:00,2025-08-13 14:59:00+00:00,166,B737-800,Mainline,1002,64,51,3.0,0.0,237.0,951,229,18,3,1,5.0,1,47,47,1.0
OO,5538,2025-08-13,ORD,HSV,2025-08-13 18:25:00+00:00,2025-08-13 20:14:00+00:00,2025-08-13 18:25:00+00:00,2025-08-13 20:05:00+00:00,50,CRJ-550,Express,76,81,29,0.0,-9.0,109.0,47,34,0,0,0,0.0,0,0,24,0.68
UA,2424,2025-08-03,ORD,RDU,2025-08-03 18:20:00+00:00,2025-08-03 21:27:00+00:00,2025-08-03 18:20:00+00:00,2025-08-03 21:21:00+00:00,179,B737-MAX9,Mainline,80,58,56,0.0,-6.0,187.0,24,183,1,0,0,3.0,0,34,72,1.0
OO,5140,2025-08-01,ORD,CMX,2025-08-01 21:05:00+00:00,2025-08-01 23:44:00+00:00,2025-08-01 22:59:00+00:00,2025-08-02 01:27:00+00:00,50,CRJ-200,Express,55,120,29,114.0,103.0,159.0,26,66,6,2,0,2.0,14,17,15,1.0
G7,4425,2025-08-11,ORD,GRR,2025-08-11 14:00:00+00:00,2025-08-11 16:04:00+00:00,2025-08-11 14:26:00+00:00,2025-08-11 16:22:00+00:00,50,CRJ-550,Express,140,187,29,26.0,18.0,124.0,111,52,1,1,0,0.0,9,0,14,1.0
UA,1830,2025-08-07,ORD,DSM,2025-08-07 13:12:00+00:00,2025-08-07 14:41:00+00:00,2025-08-07 13:30:00+00:00,2025-08-07 14:42:00+00:00,150,A320-200,Mainline,58,99,46,18.0,1.0,89.0,12,177,8,1,2,0.0,5,10,69,1.0
G7,4468,2025-08-04,ORD,LEX,2025-08-04 21:20:00+00:00,2025-08-04 23:50:00+00:00,2025-08-04 21:32:00+00:00,2025-08-05 00:09:00+00:00,50,CRJ-550,Express,69,48,29,12.0,19.0,150.0,40,47,2,0,1,3.0,3,4,29,0.94
UA,1811,2025-08-10,ORD,MSP,2025-08-10 12:45:00+00:00,2025-08-10 14:28:00+00:00,2025-08-10 13:25:00+00:00,2025-08-10 15:21:00+00:00,166,B737-MAX8,Mainline,81,159,60,40.0,53.0,103.0,21,175,3,0,1,8.0,11,70,78,1.0
G7,4518,2025-08-08,ORD,STL,2025-08-08 16:47:00+00:00,2025-08-08 18:07:00+00:00,2025-08-08 16:45:00+00:00,2025-08-08 18:16:00+00:00,50,CRJ-550,Express,44,41,29,-2.0,9.0,80.0,15,54,1,0,1,1.0,1,9,64,1.0
OO,5309,2025-08-11,ORD,FWA,2025-08-11 20:05:00+00:00,2025-08-11 22:21:00+00:00,2025-08-11 20:28:00+00:00,2025-08-11 22:27:00+00:00,76,ERJ-175,Express,-5,29,34,23.0,6.0,136.0,-39,34,0,0,0,1.0,0,2,17,0.4473684210526316
OO,5469,2025-08-02,ORD,CVG,2025-08-02 10:53:00+00:00,2025-08-02 13:17:00+00:00,2025-08-02 10:52:00+00:00,2025-08-02 13:17:00+00:00,76,ERJ-175,Express,82,84,39,-1.0,0.0,144.0,43,76,0,0,1,2.0,0,12,32,1.0
YX,3468,2025-08-13,ORD,BGR,2025-08-13 11:50:00+00:00,2025-08-13 15:39:00+00:00,2025-08-13 11:45:00+00:00,2025-08-13 15:10:00+00:00,70,ERJ-170,Express,47,65,34,-5.0,-29.0,229.0,13,73,1,1,1,1.0,0,9,48,1.0
OO,4748,2025-08-08,ORD,ATW,2025-08-08 20:20:00+00:00,2025-08-08 21:35:00+00:00,2025-08-08 23:05:00+00:00,2025-08-08 23:57:00+00:00,50,CRJ-200,Express,0,37,29,165.0,142.0,75.0,-29,37,0,0,0,1.0,0,13,21,0.74
UA,2323,2025-08-06,ORD,MCO,2025-08-06 09:15:00+00:00,2025-08-06 13:10:00+00:00,2025-08-06 09:08:00+00:00,2025-08-06 12:54:00+00:00,200,A321-2NX,Mainline,770,741,62,-7.0,-16.0,235.0,708,291,23,5,0,2.0,0,67,42,1.0
OO,5819,2025-08-01,ORD,DLH,2025-08-01 09:00:00+00:00,2025-08-01 10:51:00+00:00,2025-08-01 08:53:00+00:00,2025-08-01 10:33:00+00:00,50,CRJ-550,Express,55,55,29,-7.0,-18.0,111.0,26,60,3,1,1,3.0,0,7,20,1.0
UA,2040,2025-08-04,ORD,DEN,2025-08-04 20:10:00+00:00,2025-08-04 22:00:00+00:00,2025-08-04 20:09:00+00:00,2025-08-04 21:43:00+00:00,179,B737-900,Mainline,95,69,56,-1.0,-17.0,110.0,39,183,3,1,0,1.0,1,46,49,1.0
UA,1599,2025-08-15,ORD,DEN,2025-08-15 08:45:00+00:00,2025-08-15 10:35:00+00:00,2025-08-15 08:44:00+00:00,2025-08-15 10:20:00+00:00,362,B777-2HD,Mainline,754,737,87,-1.0,-15.0,110.0,667,407,15,4,1,5.0,27,195,25,1.0
UA,2370,2025-08-14,ORD,BOS,2025-08-14 14:28:00+00:00,2025-08-14 18:06:00+00:00,2025-08-14 14:23:00+00:00,2025-08-14 17:59:00+00:00,179,B737-900,Mainline,82,68,56,-5.0,-7.0,218.0,26,203,5,1,2,6.0,3,59,56,1.0
UA,1495,2025-08-09,ORD,TVC,2025-08-09 21:10:00+00:00,2025-08-09 23:33:00+00:00,2025-08-09 21:55:00+00:00,2025-08-10 00:35:00+00:00,179,B737-MAX9,Mainline,102,162,119,45.0,62.0,143.0,-17,112,12,3,2,1.0,24,1,18,0.6256983240223464
UA,2684,2025-08-13,ORD,FCA,2025-08-13 08:45:00+00:00,2025-08-13 11:36:00+00:00,2025-08-13 08:42:00+00:00,2025-08-13 11:28:00+00:00,179,B737-900,Mainline,75,99,56,-3.0,-8.0,171.0,19,198,7,1,0,5.0,32,30,65,1.0
OO,5470,2025-08-01,ORD,GEG,2025-08-01 08:40:00+00:00,2025-08-01 10:56:00+00:00,2025-08-01 08:37:00+00:00,2025-08-01 10:13:00+00:00,76,ERJ-175,Express,49,76,34,-3.0,-43.0,136.0,15,85,2,0,0,2.0,8,21,23,1.0
UA,1776,2025-08-13,ORD,PHL,2025-08-13 18:20:00+00:00,2025-08-13 21:35:00+00:00,2025-08-13 19:59:00+00:00,2025-08-13 22:54:00+00:00,166,B737-800,Mainline,15,62,51,99.0,79.0,195.0,-36,190,6,0,1,0.0,1,24,42,1.0
UA,1577,2025-08-12,ORD,SFO,2025-08-12 14:40:00+00:00,2025-08-12 17:26:00+00:00,2025-08-12 14:36:00+00:00,2025-08-12 17:14:00+00:00,234,B757-300,Mainline,123,128,66,-4.0,-12.0,166.0,57,259,8,0,0,7.0,0,134,37,1.0
UA,1842,2025-08-06,ORD,SAN,2025-08-06 20:20:00+00:00,2025-08-06 22:44:00+00:00,2025-08-06 23:55:00+00:00,2025-08-07 01:54:00+00:00,200,A321-2NX,Mainline,85,163,62,215.0,190.0,144.0,23,218,12,2,2,4.0,0,52,50,1.0
OO,5946,2025-08-14,ORD,RAP,2025-08-14 20:05:00+00:00,2025-08-14 21:46:00+00:00,2025-08-14 20:11:00+00:00,2025-08-14 21:35:00+00:00,70,ERJ-175,Express,101,110,34,6.0,-11.0,101.0,67,64,3,0,1,0.0,0,9,40,0.9142857142857143
G7,4482,2025-08-07,ORD,TUL,2025-08-07 15:35:00+00:00,2025-08-07 17:35:00+00:00,2025-08-07 15:31:00+00:00,2025-08-07 17:20:00+00:00,50,CRJ-550,Express,45,62,29,-4.0,-15.0,120.0,16,43,0,0,1,1.0,3,3,16,0.86
UA,600,2025-08-11,ORD,LAS,2025-08-11 14:40:00+00:00,2025-08-11 16:40:00+00:00,2025-08-11 14:36:00+00:00,2025-08-11 16:40:00+00:00,179,B737-900,Mainline,86,70,56,-4.0,0.0,120.0,30,113,1,0,1,5.0,8,34,44,0.6312849162011173
UA,2040,2025-08-01,ORD,DEN,2025-08-01 20:10:00+00:00,2025-08-01 22:00:00+00:00,2025-08-01 20:10:00+00:00,2025-08-01 22:11:00+00:00,179,B737-900,Mainline,77,66,56,0.0,11.0,110.0,21,184,7,0,0,3.0,1,26,76,1.0
YX,3433,2025-08-10,ORD,CVG,2025-08-10 16:35:00+00:00,2025-08-10 19:02:00+00:00,2025-08-10 16:34:00+00:00,2025-08-10 18:51:00+00:00,76,ERJ-175,Express,114,51,34,-1.0,-11.0,147.0,80,69,2,0,1,1.0,0,4,50,0.9078947368421053
OO,5652,2025-08-13,ORD,GEG,2025-08-13 19:38:00+00:00,2025-08-13 21:59:00+00:00,2025-08-13 20:21:00+00:00,2025-08-13 22:44:00+00:00,76,ERJ-175,Express,71,95,34,43.0,45.0,141.0,37,86,3,1,0,4.0,4,9,29,1.0
OO,5446,2025-08-04,ORD,CLE,2025-08-04 15:50:00+00:00,2025-08-04 18:21:00+00:00,2025-08-04 15:53:00+00:00,2025-08-04 18:31:00+00:00,76,ERJ-175,Express,56,85,34,3.0,10.0,151.0,22,83,2,0,0,1.0,0,27,11,1.0
UA,534,2025-08-06,ORD,EWR,2025-08-06 17:55:00+00:00,2025-08-06 21:28:00+00:00,2025-08-06 20:33:00+00:00,2025-08-07 00:42:00+00:00,200,A321-2NX,Mainline,76,257,62,158.0,194.0,213.0,14,138,3,2,0,1.0,10,29,6,0.69
UA,2106,2025-08-13,ORD,SFO,2025-08-13 21:40:00+00:00,2025-08-14 00:30:00+00:00,2025-08-13 21:48:00+00:00,2025-08-14 00:17:00+00:00,200,A321-2NX,Mainline,75,101,62,8.0,-13.0,170.0,13,139,4,0,0,2.0,0,23,28,0.695
UA,2323,2025-08-07,ORD,MCO,2025-08-07 09:15:00+00:00,2025-08-07 13:10:00+00:00,2025-08-07 09:13:00+00:00,2025-08-07 12:54:00+00:00,200,A321-2NX,Mainline,717,688,62,-2.0,-16.0,235.0,655,284,22,4,4,4.0,0,70,56,1.0
UA,1612,2025-08-12,ORD,MEM,2025-08-12 20:00:00+00:00,2025-08-12 22:00:00+00:00,2025-08-12 23:23:00+00:00,2025-08-13 01:11:00+00:00,126,B737-700,Mainline,100,47,43,203.0,191.0,120.0,57,54,1,0,0,3.0,1,11,37,0.42857142857142855
YX,3614,2025-08-03,ORD,MCI,2025-08-03 21:25:00+00:00,2025-08-03 23:14:00+00:00,2025-08-03 21:33:00+00:00,2025-08-03 23:14:00+00:00,76,ERJ-175,Express,154,132,34,8.0,0.0,109.0,120,89,4,1,1,0.0,5,6,39,1.0
OO,5383,2025-08-13,ORD,TVC,2025-08-13 13:55:00+00:00,2025-08-13 16:12:00+00:00,2025-08-13 14:03:00+00:00,2025-08-13 16:10:00+00:00,50,CRJ-550,Express,40,58,29,8.0,-2.0,137.0,11,54,1,0,0,3.0,6,6,21,1.0
UA,2039,2025-08-01,ORD,MCO,2025-08-01 17:51:00+00:00,2025-08-01 21:47:00+00:00,2025-08-01 18:09:00+00:00,2025-08-01 21:42:00+00:00,200,A321-2NX,Mainline,74,85,62,18.0,-5.0,236.0,12,258,14,0,4,0.0,11,71,42,1.0
UA,312,2025-08-04,ORD,CHS,2025-08-04 18:15:00+00:00,2025-08-04 21:33:00+00:00,2025-08-04 18:15:00+00:00,2025-08-04 21:40:00+00:00,150,A320-200,Mainline,70,80,46,0.0,7.0,198.0,24,199,13,4,2,1.0,1,40,42,1.0
